scenario,method,seed,NMR,MSD,PE,MS_s,FT_drone_s,AU,RID_CR,RTF
06_priority_aircraft,sdacs_hybrid,10,0.0,47.998000474961685,1.0,150.0,1251.0,0.4385416666666666,1.0,78810.66820615593
06_priority_aircraft,sdacs_hybrid,11,0.0,28.189694074392996,0.9999999999999999,157.0,1127.0,0.3954861111111111,1.0,49384.80931585034
06_priority_aircraft,sdacs_hybrid,12,0.0,19.93893205628541,1.0,165.0,1399.0,0.4899305555555556,1.0,69436.2872891923
06_priority_aircraft,sdacs_hybrid,13,0.0,32.72831408036422,1.0,148.0,1282.0,0.4493055555555554,1.0,32911.96419876441
06_priority_aircraft,sdacs_hybrid,14,0.0,51.18144849062281,1.0,137.0,1282.0,0.44930555555555546,1.0,33222.41200528137
06_priority_aircraft,sdacs_hybrid,15,0.0,35.41638843672158,1.0,148.0,1230.0,0.43125,1.0,81276.4190692683
06_priority_aircraft,sdacs_hybrid,16,0.0,17.872176292917995,1.0,138.0,1105.0,0.38784722222222234,1.0,50504.03022217055
06_priority_aircraft,sdacs_hybrid,17,0.0,20.87164147166291,1.0,173.0,1317.0,0.4614583333333334,1.0,72093.98171410557
06_priority_aircraft,sdacs_hybrid,18,0.0,20.605138611922417,1.0,168.0,1213.0,0.42534722222222227,1.0,34117.09299040332
06_priority_aircraft,sdacs_hybrid,19,0.0,31.545216181145104,1.0,160.0,1195.0,0.4190972222222223,1.0,33907.68237833457
06_priority_aircraft,sdacs_hybrid,2,6.313131313131313e-05,2.707939824371648,1.0,145.0,1230.0,0.43125,1.0,80662.18274454484
06_priority_aircraft,sdacs_hybrid,20,0.0,16.40788427452605,1.0,168.0,1037.0,0.36423611111111104,1.0,35452.15606053372
06_priority_aircraft,sdacs_hybrid,21,0.0,25.366733556047585,1.0,153.0,1040.0,0.3652777777777778,1.0,91852.03555408954
06_priority_aircraft,sdacs_hybrid,22,0.0,19.45806648476196,1.0,143.0,956.0,0.3361111111111112,1.0,89378.45107986037
06_priority_aircraft,sdacs_hybrid,23,0.0,29.105390749546324,1.0,175.0,1069.0,0.3753472222222222,1.0,85228.0596344833
06_priority_aircraft,sdacs_hybrid,24,6.313131313131313e-05,2.9960877116302136,1.0,172.0,1243.0,0.4357638888888889,1.0,34095.33082990521
06_priority_aircraft,sdacs_hybrid,25,0.0,22.16329996780351,1.0,161.0,1249.0,0.4378472222222221,1.0,70965.1227115384
06_priority_aircraft,sdacs_hybrid,26,0.0,20.54491320492234,1.0,151.0,1105.0,0.38784722222222234,1.0,71397.39881205211
06_priority_aircraft,sdacs_hybrid,27,0.0,15.795813010295527,1.0,164.0,1378.0,0.482638888888889,1.0,32977.111823685635
06_priority_aircraft,sdacs_hybrid,28,0.0,14.180878317990546,1.0,173.0,1545.0,0.540625,1.0,67171.74219134667
06_priority_aircraft,sdacs_hybrid,29,0.0,46.75660847369295,1.0,175.0,1273.0,0.4461805555555555,1.0,79363.05854741282
06_priority_aircraft,sdacs_hybrid,3,0.0,23.19486261908986,1.0,145.0,1324.0,0.4638888888888889,1.0,76752.49941401415
06_priority_aircraft,sdacs_hybrid,4,0.0,17.011814447680855,1.0,130.0,1123.0,0.39409722222222215,1.0,21783.775335313923
06_priority_aircraft,sdacs_hybrid,5,0.0,20.78998478795516,1.0,145.0,1460.0,0.5111111111111111,1.0,35529.61104426974
06_priority_aircraft,sdacs_hybrid,6,0.0,38.269849152325584,1.0,183.0,1316.0,0.4611111111111111,1.0,73085.30211812089
06_priority_aircraft,sdacs_hybrid,7,0.0,15.866393289550572,1.0,158.0,1251.0,0.43854166666666666,1.0,74965.44561563958
06_priority_aircraft,sdacs_hybrid,8,0.0,19.50919423137378,1.0,155.0,1099.0,0.38576388888888885,1.0,83979.77347072322
06_priority_aircraft,sdacs_hybrid,9,0.0,15.188213623509352,1.0,159.0,1281.0,0.44895833333333346,1.0,73057.80394447022
06_priority_aircraft,vo,0,0.0,11.099469877664252,0.9383554678450122,240.0,1392.0,0.4871527777777779,0.0,2390.69322253903
06_priority_aircraft,vo,1,0.0,24.220578268970833,0.9014209938733777,240.0,1666.0,0.5815972222222221,0.0,1424.3029537024963
06_priority_aircraft,vo,10,0.0,33.228769788053555,0.9006977728706237,240.0,1645.0,0.5743055555555556,0.0,1177.2083112145335
06_priority_aircraft,vo,11,0.0,8.579620294511525,0.9174827431481857,240.0,1414.0,0.49479166666666674,0.0,2040.372823042348
06_priority_aircraft,vo,12,0.0,15.629800389694967,0.9487271557576394,240.0,1623.0,0.5670138888888888,0.0,2103.396780718168
06_priority_aircraft,vo,13,0.0,20.721514173801328,0.9537959121158915,240.0,1474.0,0.515625,0.0,2143.949600033932
06_priority_aircraft,vo,14,0.0,49.75915156120335,0.9523389041965636,179.0,1448.0,0.5069444444444444,0.0,2277.894144948431
06_priority_aircraft,vo,15,0.0,13.457026393799637,0.9531973424553426,168.0,1378.0,0.4826388888888888,0.0,1285.205135635144
06_priority_aircraft,vo,16,0.0,33.44614308399234,0.9199213892390862,240.0,1338.0,0.46840277777777783,0.0,1284.7120015876199
06_priority_aircraft,vo,17,0.0,21.825504437066844,0.9031120715967643,240.0,1575.0,0.5506944444444445,0.0,1884.090087014213
06_priority_aircraft,vo,18,0.0,47.1158334184728,0.9276237615232725,240.0,1426.0,0.49895833333333334,0.0,2321.4395378116233
06_priority_aircraft,vo,19,0.0,26.29934052987473,0.9192611490431014,240.0,1502.0,0.525,0.0,2034.9182647498171
06_priority_aircraft,vo,2,0.0,19.36658550712253,0.9223575135406573,240.0,1543.0,0.5392361111111111,0.0,1000.5370549400591
06_priority_aircraft,vo,20,0.0,21.058431399400497,0.8888279741999962,240.0,1298.0,0.45451388888888894,0.0,1679.274425824078
06_priority_aircraft,vo,21,0.0,16.050629962437114,0.9225983162500344,240.0,1269.0,0.4444444444444444,0.0,1416.9638379328687
06_priority_aircraft,vo,22,0.0,23.897513549020584,0.8930686303855601,240.0,1266.0,0.4430555555555556,0.0,2604.4005427359753
06_priority_aircraft,vo,23,0.0,68.47541201645838,0.8917958269137077,186.0,1323.0,0.4635416666666667,0.0,1607.5675276809598
06_priority_aircraft,vo,24,0.0,19.46915935888139,0.8598606909121508,240.0,1668.0,0.5822916666666667,0.0,1200.5642171596714
06_priority_aircraft,vo,25,0.0,43.943614511578616,0.9579968972276321,240.0,1424.0,0.4982638888888888,0.0,2391.150638423106
06_priority_aircraft,vo,26,0.0,22.532205521249285,0.9093212094496588,240.0,1377.0,0.48194444444444445,0.0,2414.634423142799
06_priority_aircraft,vo,27,0.0,20.43606045312275,0.9736565477971603,169.0,1475.0,0.5163194444444446,0.0,2298.165923786953
06_priority_aircraft,vo,28,0.0,32.002954162938984,0.9385712552522433,240.0,1826.0,0.6375000000000001,0.0,918.5712568693858
06_priority_aircraft,vo,29,0.0,37.589224587605955,0.9175378221779912,240.0,1549.0,0.5413194444444444,0.0,1909.2574484117233
06_priority_aircraft,vo,3,0.0,9.703234607879638,0.9689748253504459,155.0,1440.0,0.5041666666666667,0.0,1732.9828163794812
06_priority_aircraft,vo,4,0.0,25.22258374869535,0.8260213859880162,240.0,1570.0,0.5489583333333332,0.0,2157.6183927683173
06_priority_aircraft,vo,5,0.0,18.74790227552534,0.9402439778729589,240.0,1695.0,0.5923611111111112,0.0,1261.2311053380404
06_priority_aircraft,vo,6,0.0,19.996382145581315,0.9090592793120175,240.0,1678.0,0.585763888888889,0.0,1795.579633079455
06_priority_aircraft,vo,7,0.0,7.104437416148125,0.9406691072182772,240.0,1488.0,0.5204861111111111,0.0,1359.0930314626623
06_priority_aircraft,vo,8,0.0,31.922073714315427,0.9058875465777231,168.0,1335.0,0.46770833333333334,0.0,2567.6995105987144
06_priority_aircraft,vo,9,0.0,54.77357807196431,0.8934195446502006,240.0,1657.0,0.5788194444444446,0.0,1210.753940716924
07_communication_loss,cbs,0,0.0,22.630522904696743,1.0,117.0,882.0,0.25166666666666665,0.0,169270.32640905768
07_communication_loss,cbs,1,0.0,19.04662713022297,0.9999999999999999,106.0,932.0,0.26555555555555554,0.0,169701.59106005574
07_communication_loss,cbs,10,0.0,27.574336914730996,1.0,111.0,923.0,0.2630555555555556,0.0,139818.74829377548
07_communication_loss,cbs,11,0.0,20.492273417884896,1.0,117.0,830.0,0.23722222222222225,0.0,51199.799023860825
07_communication_loss,cbs,12,0.0,15.114924971620987,1.0,122.0,1034.0,0.2938888888888889,0.0,149736.090126846
07_communication_loss,cbs,13,0.0,19.876755856299127,1.0,110.0,947.0,0.2697222222222222,0.0,164189.59300771012
07_communication_loss,cbs,14,0.0,25.970905019326395,1.0,101.0,946.0,0.26944444444444443,0.0,165809.8901300168
07_communication_loss,cbs,15,0.0,19.358090089752476,1.0,110.0,907.0,0.25861111111111107,0.0,171397.621918012
07_communication_loss,cbs,16,0.0,13.52298800100539,1.0,102.0,813.0,0.23249999999999996,0.0,176432.81085241234
07_communication_loss,cbs,17,0.0,11.126147599620369,1.0,129.0,976.0,0.27777777777777773,0.0,160951.11378125515
07_communication_loss,cbs,18,0.0,9.967446769637371,1.0,125.0,895.0,0.25527777777777777,0.0,161576.81739425354
07_communication_loss,cbs,19,0.0,16.073447893815477,1.0,118.0,883.0,0.25194444444444436,0.0,177896.16438694086
07_communication_loss,cbs,2,0.0,6.822672502963458,1.0,108.0,907.0,0.25861111111111107,0.0,165664.5800375677
07_communication_loss,cbs,20,0.0,9.712126544166956,1.0,125.0,764.0,0.21888888888888886,0.0,188675.32938508867
07_communication_loss,cbs,21,0.0,15.085842684653034,0.9999999999999999,113.0,762.0,0.21833333333333332,0.0,198374.51919942204
07_communication_loss,cbs,22,0.0,14.114895829255882,1.0,106.0,702.0,0.20166666666666666,0.0,204478.76660099195
07_communication_loss,cbs,23,0.0,15.123589539687217,1.0,130.0,788.0,0.22555555555555556,0.0,185286.29202270586
07_communication_loss,cbs,24,0.0,7.578935936018609,1.0,128.0,918.0,0.26166666666666666,0.0,171198.67605764282
07_communication_loss,cbs,25,0.0,14.298744012293186,1.0,120.0,923.0,0.26305555555555554,0.0,164512.6477356581
07_communication_loss,cbs,26,0.0,19.0162824907923,1.0,112.0,814.0,0.23277777777777775,0.0,177922.64634023758
07_communication_loss,cbs,27,0.0,6.831939099186505,1.0,122.0,1019.0,0.2897222222222222,0.0,48410.82588795972
07_communication_loss,cbs,28,0.0,9.139146170247011,1.0,129.0,1145.0,0.3247222222222222,0.0,140751.83058401954
07_communication_loss,cbs,29,0.0,28.61802021380067,1.0,130.0,941.0,0.26805555555555555,0.0,162789.29693046564
07_communication_loss,cbs,3,0.0,9.086103487906485,1.0,108.0,979.0,0.27861111111111114,0.0,158788.9694677823
07_communication_loss,cbs,4,0.0,11.5556362665304,1.0,96.0,830.0,0.23722222222222225,0.0,58688.02911004205
07_communication_loss,cbs,5,0.0,17.890999561286446,1.0,108.0,1083.0,0.30749999999999994,0.0,129518.91494228473
07_communication_loss,cbs,6,0.0,28.192223134750567,1.0,136.0,974.0,0.27722222222222226,0.0,160581.00349680972
07_communication_loss,cbs,7,0.0,12.142458742278903,1.0,117.0,924.0,0.2633333333333333,0.0,134386.32486117858
07_communication_loss,cbs,8,0.0,16.70094231185376,1.0,115.0,810.0,0.23166666666666666,0.0,171314.035755613
07_communication_loss,cbs,9,0.0,14.59484019191756,1.0,118.0,946.0,0.26944444444444443,0.0,167264.26471198993
07_communication_loss,orca,0,0.0,23.271118383809206,1.0,118.0,896.0,0.2522222222222222,0.0,141039.4134662248
07_communication_loss,orca,1,0.0,20.15360619424355,1.0,108.0,947.0,0.2663888888888889,0.0,153033.11637539562
07_communication_loss,orca,10,0.0,28.86023415395494,1.0,112.0,938.0,0.2638888888888889,0.0,150925.77873723692
07_communication_loss,orca,11,0.0,20.156127663797403,1.0,118.0,846.0,0.23833333333333334,0.0,148636.26230495685
07_communication_loss,orca,12,0.0,15.177005914872222,0.9999999999999999,124.0,1051.0,0.2952777777777778,0.0,116449.27528055555
07_communication_loss,orca,13,0.0,19.902908599139344,1.0,111.0,963.0,0.27083333333333326,0.0,138814.1477539788
07_communication_loss,orca,14,0.0,26.483590471234244,1.0,103.0,963.0,0.2708333333333333,0.0,49189.17385581895
07_communication_loss,orca,15,0.0,19.490916229207397,0.9999999999999999,111.0,923.0,0.2597222222222222,0.0,48833.25153804062
07_communication_loss,orca,16,0.0,11.423279088472665,1.0,103.0,829.0,0.2336111111111111,0.0,169249.5081755397
07_communication_loss,orca,17,0.0,11.722849976428064,0.9999999999999999,130.0,990.0,0.27833333333333327,0.0,139421.78995254557
07_communication_loss,orca,18,0.0,10.182195367235467,1.0,126.0,910.0,0.2561111111111111,0.0,133669.94394922824
07_communication_loss,orca,19,0.0,18.546354087875443,1.0,120.0,898.0,0.25277777777777777,0.0,137859.28427570531
07_communication_loss,orca,2,0.0,5.1438354006895,1.0,109.0,925.0,0.2602777777777778,0.0,135978.07670185756
07_communication_loss,orca,20,0.0,9.440801004463653,1.0,126.0,778.0,0.21944444444444444,0.0,30195.734792136333
07_communication_loss,orca,21,0.0,15.149542039775605,1.0,115.0,782.0,0.22055555555555553,0.0,169252.27728993073
07_communication_loss,orca,22,0.0,15.309638539192752,1.0,107.0,718.0,0.20277777777777775,0.0,181284.54604193408
07_communication_loss,orca,23,0.0,15.48953043058531,1.0,131.0,801.0,0.22583333333333333,0.0,151354.62389520562
07_communication_loss,orca,24,0.0,8.033006169547525,1.0,129.0,932.0,0.26222222222222225,0.0,147347.81303198086
07_communication_loss,orca,25,0.0,14.862081114349769,1.0,121.0,938.0,0.2638888888888889,0.0,127261.54368192358
07_communication_loss,orca,26,0.0,16.37488509705463,1.0,113.0,828.0,0.23333333333333334,0.0,158694.13769779852
07_communication_loss,orca,27,0.0,7.37199855523624,1.0,123.0,1033.0,0.2902777777777778,0.0,135044.49716115723
07_communication_loss,orca,28,0.0,9.182002012476508,1.0,130.0,1162.0,0.32611111111111113,0.0,122670.0861613217
07_communication_loss,orca,29,0.0,27.613893056335694,1.0,131.0,956.0,0.2688888888888889,0.0,130293.27278104979
07_communication_loss,orca,3,0.0,9.67167157919899,1.0,109.0,994.0,0.2794444444444445,0.0,141815.00516325142
07_communication_loss,orca,4,0.0,12.653213816510773,1.0,98.0,845.0,0.23805555555555552,0.0,160206.00356331246
07_communication_loss,orca,5,0.0,15.204610505473589,1.0,109.0,1097.0,0.3080555555555555,0.0,117861.10383127835
07_communication_loss,orca,6,0.0,26.18006524391311,1.0,137.0,988.0,0.2777777777777778,0.0,108383.10827428583
07_communication_loss,orca,7,0.0,11.96432518917187,1.0,118.0,939.0,0.26416666666666666,0.0,147400.73542418372
07_communication_loss,orca,8,0.0,13.785205807313785,0.9999999999999999,116.0,825.0,0.2325,0.0,162806.87739267628
07_communication_loss,orca,9,0.0,14.219053587929452,1.0,119.0,962.0,0.27055555555555555,0.0,48104.37494799727
07_communication_loss,sdacs_hybrid,0,0.0,23.271118383809206,1.0,118.0,896.0,0.2522222222222222,1.0,122283.17359884726
07_communication_loss,sdacs_hybrid,1,0.0,20.15360619424355,1.0,108.0,947.0,0.2663888888888889,1.0,119880.74263104984
07_communication_loss,sdacs_hybrid,10,0.0,28.86023415395494,1.0,112.0,938.0,0.2638888888888889,1.0,115363.84988797936
07_communication_loss,sdacs_hybrid,11,0.0,20.156127663797403,1.0,118.0,846.0,0.23833333333333334,1.0,126943.71993052975
07_communication_loss,sdacs_hybrid,12,0.0,15.177005914872222,0.9999999999999999,124.0,1051.0,0.2952777777777778,1.0,43899.2354510189
07_communication_loss,sdacs_hybrid,13,0.0,19.902908599139344,1.0,111.0,963.0,0.27083333333333326,1.0,114449.25681565831
07_communication_loss,sdacs_hybrid,14,0.0,26.483590471234244,1.0,103.0,963.0,0.2708333333333333,1.0,117598.45145665138
07_communication_loss,sdacs_hybrid,15,0.0,19.490916229207397,0.9999999999999999,111.0,923.0,0.2597222222222222,1.0,45934.16073016582
07_communication_loss,sdacs_hybrid,16,0.0,11.423279088472665,1.0,103.0,829.0,0.2336111111111111,1.0,125599.79133192814
07_communication_loss,sdacs_hybrid,17,0.0,11.722849976428064,0.9999999999999999,130.0,990.0,0.27833333333333327,1.0,112694.80706287676
07_communication_loss,sdacs_hybrid,18,0.0,10.182195367235467,1.0,126.0,910.0,0.2561111111111111,1.0,45432.96479485721
07_communication_loss,sdacs_hybrid,19,0.0,18.546354087875443,1.0,120.0,898.0,0.25277777777777777,1.0,121363.20000421384
07_communication_loss,sdacs_hybrid,2,0.0,5.1438354006895,1.0,109.0,925.0,0.2602777777777778,1.0,117831.93944931192
07_communication_loss,sdacs_hybrid,20,0.0,9.440801004463653,1.0,126.0,778.0,0.21944444444444444,1.0,135993.2402310678
07_communication_loss,sdacs_hybrid,21,0.0,15.149542039775605,1.0,115.0,782.0,0.22055555555555553,1.0,47969.92861225187
07_communication_loss,sdacs_hybrid,22,0.0,15.309638539192752,1.0,107.0,718.0,0.20277777777777775,1.0,141311.4645942565
07_communication_loss,sdacs_hybrid,23,0.0,15.48953043058531,1.0,131.0,801.0,0.22583333333333333,1.0,133770.0181307191
07_communication_loss,sdacs_hybrid,24,0.0,8.033006169547525,1.0,129.0,932.0,0.26222222222222225,1.0,44834.96027014695
07_communication_loss,sdacs_hybrid,25,0.0,14.862081114349769,1.0,121.0,938.0,0.2638888888888889,1.0,118429.15567979784
07_communication_loss,sdacs_hybrid,26,0.0,16.37488509705463,1.0,113.0,828.0,0.23333333333333334,1.0,132754.17112987267
07_communication_loss,sdacs_hybrid,27,0.0,7.37199855523624,1.0,123.0,1033.0,0.2902777777777778,1.0,41523.73275062324
07_communication_loss,sdacs_hybrid,28,0.0,9.182002012476508,1.0,130.0,1162.0,0.32611111111111113,1.0,103151.20040217985
07_communication_loss,sdacs_hybrid,29,0.0,27.613893056335694,1.0,131.0,956.0,0.2688888888888889,1.0,96109.45713621452
07_communication_loss,sdacs_hybrid,3,0.0,9.67167157919899,1.0,109.0,994.0,0.2794444444444445,1.0,43695.50351428927
07_communication_loss,sdacs_hybrid,4,0.0,12.653213816510773,1.0,98.0,845.0,0.23805555555555552,1.0,129718.17430102278
07_communication_loss,sdacs_hybrid,5,0.0,15.204610505473589,1.0,109.0,1097.0,0.3080555555555555,1.0,109922.12018094558
07_communication_loss,sdacs_hybrid,6,0.0,26.18006524391311,1.0,137.0,988.0,0.2777777777777778,1.0,45238.57239702033
07_communication_loss,sdacs_hybrid,7,0.0,11.96432518917187,1.0,118.0,939.0,0.26416666666666666,1.0,115476.24133989654
07_communication_loss,sdacs_hybrid,8,0.0,13.785205807313785,0.9999999999999999,116.0,825.0,0.2325,1.0,133175.1804114951
07_communication_loss,sdacs_hybrid,9,0.0,14.219053587929452,1.0,119.0,962.0,0.27055555555555555,1.0,115660.37641839644
07_communication_loss,vo,0,0.0,17.037336324822263,0.9480140179710644,121.0,985.0,0.27694444444444444,0.0,2234.845590274065
07_communication_loss,vo,1,0.0,14.902904232123456,0.9624177890338405,118.0,1037.0,0.2913888888888889,0.0,4161.1587373469865
07_communication_loss,vo,10,0.0,16.729688008607756,0.8849482760170754,300.0,1289.0,0.36111111111111116,0.0,3274.704265277569
07_communication_loss,vo,11,0.0,10.57355990849784,0.8955459719255751,300.0,1173.0,0.32888888888888884,0.0,2206.1639632813067
07_communication_loss,vo,12,0.0,16.004056900100725,0.8026197007195357,300.0,1742.0,0.4863888888888889,0.0,2497.106685717234
07_communication_loss,vo,13,0.0,18.52870500079259,0.8930109472285647,137.0,1163.0,0.3263888888888889,0.0,1823.037295713573
07_communication_loss,vo,14,0.0,25.578230558160485,0.8895621530428949,300.0,1329.0,0.37222222222222223,0.0,1644.7511525214538
07_communication_loss,vo,15,5.0505050505050505e-05,4.910265821370392,0.8617648364086122,300.0,1358.0,0.3802777777777778,0.0,2999.488377265716
07_communication_loss,vo,16,0.0,18.563595045857404,0.8724473287939166,300.0,1183.0,0.3316666666666667,0.0,3018.3668224773082
07_communication_loss,vo,17,0.0,8.742157398258971,0.7962214395042119,300.0,1824.0,0.5088888888888888,0.0,2340.5644186839672
07_communication_loss,vo,18,0.0,13.746032888794531,0.8962724406022332,300.0,1222.0,0.3425,0.0,3126.7081597564343
07_communication_loss,vo,19,0.0,17.253900773605185,0.9147605023842774,300.0,1201.0,0.33666666666666667,0.0,2206.368824822154
07_communication_loss,vo,2,0.0,16.218328811598386,0.9257265755308312,300.0,1212.0,0.3397222222222222,0.0,3454.19595690391
07_communication_loss,vo,20,0.0,38.962501202709866,0.87793495053918,300.0,1126.0,0.31583333333333335,0.0,1873.840830351291
07_communication_loss,vo,21,0.0,26.262408754096604,0.894001692018025,300.0,1094.0,0.30694444444444446,0.0,3839.607708819045
07_communication_loss,vo,22,0.0,21.201724221439008,0.8040624555666644,300.0,1288.0,0.3605555555555556,0.0,1644.0501537244754
07_communication_loss,vo,23,0.0,19.303944970620595,0.8146989112162099,300.0,1390.0,0.3888888888888889,0.0,3115.468516145854
07_communication_loss,vo,24,0.0,20.967849556491295,0.871448950238201,300.0,1424.0,0.39833333333333326,0.0,2980.232830889262
07_communication_loss,vo,25,0.0,29.462221018471727,0.8762098897831195,300.0,1407.0,0.393611111111111,0.0,2284.3838083692044
07_communication_loss,vo,26,0.0,23.649112835130232,0.9458384389489027,119.0,950.0,0.26722222222222225,0.0,2225.037306458626
07_communication_loss,vo,27,0.0,18.7891036320106,0.8953493600191081,300.0,1368.0,0.3830555555555556,0.0,3118.116627621546
07_communication_loss,vo,28,0.0,24.857811375076597,0.9403920612624335,152.0,1339.0,0.37527777777777777,0.0,1610.2783508912082
07_communication_loss,vo,29,0.0,12.340052666273445,0.8846420016623244,300.0,1436.0,0.40166666666666667,0.0,2980.0736777531965
07_communication_loss,vo,3,0.0,6.582967185831692,0.905872955254599,300.0,1303.0,0.365,0.0,1601.1480786786096
07_communication_loss,vo,4,0.0,10.124075658979688,0.7652011730785228,300.0,1460.0,0.40833333333333327,0.0,2955.6969403339926
07_communication_loss,vo,5,0.0,6.927520449134116,0.8666470986165834,300.0,1627.0,0.4547222222222223,0.0,2585.023602001744
07_communication_loss,vo,6,0.0,9.420659871728384,0.8792818558974173,300.0,1441.0,0.4030555555555555,0.0,1514.147031540172
07_communication_loss,vo,7,0.0,16.105654183096892,0.865669185116241,300.0,1376.0,0.38527777777777783,0.0,1529.9854972670466
07_communication_loss,vo,8,0.0,30.48970993063588,0.8321779360307163,300.0,1354.0,0.3788888888888889,0.0,3157.3249892407084
07_communication_loss,vo,9,0.0,28.026426931548702,0.8808155377646639,300.0,1354.0,0.37916666666666665,0.0,3127.5929374421735
08_stress_high_density,cbs,0,7.537688442211055e-06,0.21776018335610559,1.0,84.0,9746.0,0.1691,0.0,14700.989950009003
08_stress_high_density,cbs,1,4.857621440536013e-06,0.8144316979715429,1.0,89.0,9846.0,0.17076666666666665,0.0,16252.063876576756
08_stress_high_density,cbs,10,6.8676716917922945e-06,0.033505985130574345,1.0,91.0,10083.0,0.17471666666666666,0.0,15564.308115481628
08_stress_high_density,cbs,11,5.695142378559464e-06,0.10368223572825741,1.0,88.0,10278.0,0.17796666666666666,0.0,15698.091787102145
08_stress_high_density,cbs,12,3.6850921273031827e-06,0.2737267227575444,1.0,90.0,10682.0,0.1847,0.0,15038.213604469389
08_stress_high_density,cbs,13,5.1926298157453935e-06,1.543141195572859,1.0,87.0,9525.0,0.16541666666666668,0.0,16358.97256920814
08_stress_high_density,cbs,14,6.030150753768844e-06,0.028056734841982234,1.0,87.0,10041.0,0.17401666666666665,0.0,15480.651791176791
08_stress_high_density,cbs,15,6.365159128978224e-06,0.5702521668972622,1.0,82.0,9824.0,0.17040000000000002,0.0,16334.794462380138
08_stress_high_density,cbs,16,5.360134003350084e-06,0.18399739678912397,1.0,91.0,9993.0,0.17321666666666669,0.0,10112.254110414024
08_stress_high_density,cbs,17,7.705192629815746e-06,0.07208040628617596,1.0,88.0,9910.0,0.17183333333333334,0.0,16295.911149553876
08_stress_high_density,cbs,18,7.035175879396985e-06,0.007069176529512333,1.0,92.0,10212.0,0.17686666666666667,0.0,11301.552313364664
08_stress_high_density,cbs,19,4.355108877721943e-06,0.3336177310371795,1.0,90.0,9863.0,0.17104999999999998,0.0,11106.622390177945
08_stress_high_density,cbs,2,7.035175879396985e-06,0.23461670509793464,1.0,90.0,10166.0,0.1761,0.0,15056.37860968057
08_stress_high_density,cbs,20,7.872696817420436e-06,0.13927155866558394,1.0,89.0,10194.0,0.17656666666666665,0.0,15932.394812539938
08_stress_high_density,cbs,21,9.045226130653266e-06,0.12193989702666386,1.0,91.0,9742.0,0.1690333333333333,0.0,16014.25567685744
08_stress_high_density,cbs,22,5.527638190954774e-06,0.40196138221401156,1.0,90.0,9838.0,0.17063333333333333,0.0,13414.214488633628
08_stress_high_density,cbs,23,7.035175879396985e-06,0.5300149566538721,1.0,89.0,9806.0,0.1701,0.0,15683.041138099034
08_stress_high_density,cbs,24,5.360134003350084e-06,0.10932704418588912,1.0,87.0,9768.0,0.16946666666666668,0.0,16414.80878395552
08_stress_high_density,cbs,25,9.212730318257957e-06,0.9660219283862546,1.0,92.0,10161.0,0.17601666666666665,0.0,15784.376161536527
08_stress_high_density,cbs,26,4.857621440536013e-06,0.6914094338927099,1.0,91.0,10283.0,0.17804999999999999,0.0,15619.226580727742
08_stress_high_density,cbs,27,6.700167504187605e-06,0.005701320327773374,1.0,90.0,9926.0,0.1721,0.0,16242.303990390381
08_stress_high_density,cbs,28,7.537688442211055e-06,0.2779209519469248,1.0,89.0,10410.0,0.18016666666666667,0.0,15362.598024324103
08_stress_high_density,cbs,29,5.360134003350084e-06,0.22165469251446268,1.0,88.0,9443.0,0.16405,0.0,17008.295285749453
08_stress_high_density,cbs,3,4.355108877721943e-06,0.16033577535500854,1.0,92.0,9719.0,0.16865,0.0,15850.61618461334
08_stress_high_density,cbs,4,5.862646566164154e-06,0.531536476348272,1.0,87.0,10197.0,0.1766166666666667,0.0,15223.089814293651
08_stress_high_density,cbs,5,8.710217755443886e-06,0.23454728819039872,1.0,92.0,9957.0,0.17261666666666667,0.0,16221.027285271175
08_stress_high_density,cbs,6,7.035175879396985e-06,0.6434377665049628,1.0,90.0,10177.0,0.17628333333333332,0.0,16202.610402556784
08_stress_high_density,cbs,7,6.030150753768844e-06,0.08085185207072243,1.0,89.0,9616.0,0.1669333333333333,0.0,15936.228737148327
08_stress_high_density,cbs,8,4.690117252931323e-06,0.6975237143224149,1.0,87.0,9491.0,0.16485,0.0,16826.733776139914
08_stress_high_density,cbs,9,4.522613065326633e-06,0.027165692951484743,1.0,86.0,9829.0,0.17048333333333332,0.0,15742.327071642163
08_stress_high_density,orca,0,5.695142378559464e-06,1.5564736722536057,1.0,86.0,10004.0,0.17006666666666667,0.0,11616.797626058478
08_stress_high_density,orca,1,5.025125628140704e-06,1.4920482117238276,1.0,90.0,10123.0,0.17205,0.0,8020.410769068321
08_stress_high_density,orca,10,6.700167504187605e-06,0.5379095011410352,1.0,93.0,10347.0,0.17578333333333332,0.0,5541.837352943425
08_stress_high_density,orca,11,6.030150753768844e-06,1.5052829474097076,1.0,90.0,10546.0,0.1791,0.0,9449.974622089727
08_stress_high_density,orca,12,4.187604690117253e-06,1.3117335892314421,1.0,91.0,10930.0,0.1855,0.0,13355.809676999983
08_stress_high_density,orca,13,4.857621440536013e-06,1.4734059855933397,1.0,88.0,9782.0,0.16636666666666666,0.0,14920.560696719385
08_stress_high_density,orca,14,9.380234505862647e-06,1.5509014055062542,1.0,88.0,10301.0,0.17501666666666665,0.0,14158.407949254753
08_stress_high_density,orca,15,8.040201005025125e-06,1.0183387040125138,1.0,84.0,10088.0,0.17146666666666666,0.0,10298.701124397672
